number_of_frames,is_blinking,is_right,is_left,is_center,file_name,brand_name,media_type
1,0,0,0,0,C-v-eaeAseo_2024-08-16_23-43-02_UTC_1.jpg,honest,image
1,0,0,0,0,C_JOkMqSvrm_2024-08-26_19-03-44_UTC_5.jpg,honest,image
1,0,0,0,0,C2--VsQgp6-_2024-02-05_23-18-51_UTC.jpg,honest,image
1,0,0,0,0,C65KuSLsHLH_2024-05-13_03-16-44_UTC_5.jpg,honest,image
1,0,0,0,0,C2Ir_P-OOYf_2024-01-15_21-19-15_UTC.jpg,honest,image
1,0,0,0,0,C9ugVHiuE7H_2024-07-22_13-28-43_UTC_1.jpg,honest,image
1,0,0,0,0,C-3kELxSbx9_2024-08-19_22-26-52_UTC_1.jpg,honest,image
1,0,0,1,0,C-Toc02RZ7Z_2024-08-05_23-30-00_UTC_2.jpg,honest,image
1,0,0,0,0,C_JOkMqSvrm_2024-08-26_19-03-44_UTC_4.jpg,honest,image
1,0,0,0,0,C5dvPsPuj-u_2024-04-07_15-08-38_UTC_1.jpg,honest,image
1,0,0,0,0,C-Tkr4oJApf_2024-08-05_22-59-51_UTC_1.jpg,honest,image
1,0,0,0,0,C_3gPfOxk_y_2024-09-13_18-23-16_UTC_2.jpg,honest,image
1,0,0,0,0,C17RXJNOJdr_2024-01-10_16-16-16_UTC_1.jpg,honest,image
1,0,0,0,0,C3blRYlg7cY_2024-02-17_01-59-31_UTC.jpg,honest,image
1,0,0,0,0,C_3gPfOxk_y_2024-09-13_18-23-16_UTC_1.jpg,honest,image
1,0,0,0,0,C9Vs2BpvGl9_2024-07-12_22-16-49_UTC_1.jpg,honest,image
1,0,0,0,0,C0RoGqUMbQi_2023-11-30_15-35-29_UTC.jpg,honest,image
1,0,0,0,0,C-8J5i_vfAa_2024-08-21_17-12-50_UTC_2.jpg,honest,image
1,0,0,0,0,C7E7GCjJody_2024-05-17_16-51-33_UTC.jpg,honest,image
1,0,0,0,0,C__pzQhpr1M_2024-09-16_22-23-00_UTC.jpg,honest,image
1,0,0,0,0,C-RHIV_gshH_2024-08-05_00-01-18_UTC_1.jpg,honest,image
1,0,0,0,0,C5RJLagLDOB_2024-04-02_17-53-47_UTC.jpg,honest,image
1,0,0,0,0,C9-Apt8JH7f_2024-07-28_13-59-07_UTC_2.jpg,honest,image
1,0,0,0,0,C6XOX88RryN_2024-04-29_22-54-28_UTC_1.jpg,honest,image
1,0,0,1,0,C9-Apt8JH7f_2024-07-28_13-59-07_UTC_4.jpg,honest,image
1,0,0,0,0,C-8J5i_vfAa_2024-08-21_17-12-50_UTC_6.jpg,honest,image
1,0,0,0,0,C7g5McJg9zf_2024-05-28_13-34-39_UTC_1.jpg,honest,image
1,0,0,0,0,C3SblBGMawx_2024-02-13_12-39-28_UTC.jpg,honest,image
1,0,0,0,0,C9-Apt8JH7f_2024-07-28_13-59-07_UTC_5.jpg,honest,image
1,0,0,0,0,C-EDT4CS7Ai_2024-07-30_22-17-48_UTC_4.jpg,honest,image
1,0,0,1,0,C-LI26lvdIl_2024-08-02_16-20-57_UTC.jpg,honest,image
1,0,0,0,1,C_DyMjbP7zA_2024-08-24_16-20-46_UTC.jpg,honest,image
1,1,0,1,0,C-IRz2Jxh5-_2024-08-01_13-41-27_UTC_2.jpg,honest,image
1,0,0,0,0,C17RXJNOJdr_2024-01-10_16-16-16_UTC_2.jpg,honest,image
1,0,0,0,0,C_Om9hkOLKq_2024-08-28_21-14-30_UTC_1.jpg,honest,image
379,0,0,6,0,C_gC5QvvaXR_2024-09-04_15-58-14_UTC_1.mp4,honest,video
362,12,0,12,0,C6tnbX9L1fl_2024-05-08_15-37-02_UTC_1.mp4,honest,video
240,1,0,1,2,C_3AyLsAfFS_2024-09-13_13-55-19_UTC.mp4,honest,video
27,0,0,0,0,C_3gPfOxk_y_2024-09-13_18-23-16_UTC_2_1.mp4,honest,video
265,7,0,13,49,C97rNAxORw8_2024-07-27_16-19-02_UTC_1.mp4,honest,video
572,17,0,29,41,C6-EfczujCO_2024-05-15_00-59-41_UTC_1.mp4,honest,video
2998,0,0,0,0,C-y6e8tpeOr_2024-08-18_03-08-10_UTC.mp4,honest,video
215,0,0,0,0,C9cndzQMDO-_2024-07-15_14-45-52_UTC_1.mp4,honest,video
588,84,0,153,27,C2-8LJHPO9-_2024-02-05_23-11-48_UTC.mp4,honest,video
432,3,0,29,0,C_iohqoPRuP_2024-09-05_15-52-48_UTC_1.mp4,honest,video
289,0,0,0,15,C2sZ8cTpzQ-_2024-01-29_18-20-07_UTC_1.mp4,honest,video
15,0,0,0,0,C9-Apt8JH7f_2024-07-28_13-59-07_UTC_5_1.mp4,honest,video
256,5,0,26,8,C7E7GCjJody_2024-05-17_16-51-33_UTC_1.mp4,honest,video
181,20,0,17,4,C-v-eaeAseo_2024-08-16_23-43-02_UTC.mp4,honest,video
486,13,0,22,0,C3F6eJUMTmT_2024-02-08_16-01-16_UTC_1.mp4,honest,video
366,10,0,10,0,C__xV9Gyls3_2024-09-16_23-30-36_UTC.mp4,honest,video
383,4,1,13,27,C-3kELxSbx9_2024-08-19_22-26-52_UTC.mp4,honest,video
114,1,0,2,0,C5dvPsPuj-u_2024-04-07_15-08-38_UTC.mp4,honest,video
365,0,0,1,0,C-Tkr4oJApf_2024-08-05_22-59-51_UTC.mp4,honest,video
373,9,0,12,12,C__pzQhpr1M_2024-09-16_22-23-00_UTC_1.mp4,honest,video
479,14,0,0,25,C7HbfzpuQW-_2024-05-18_16-13-18_UTC_1.mp4,honest,video
419,7,0,37,6,C9Vs2BpvGl9_2024-07-12_22-16-49_UTC.mp4,honest,video
126,0,0,0,0,C9ugVHiuE7H_2024-07-22_13-28-43_UTC.mp4,honest,video
513,1,0,0,1,C3blRYlg7cY_2024-02-17_01-59-31_UTC_1.mp4,honest,video
481,0,0,1,16,C-vk3Z0uQv__2024-08-16_19-59-35_UTC_1.mp4,honest,video
200,0,0,0,0,C5RJLagLDOB_2024-04-02_17-53-47_UTC_1.mp4,honest,video
131,0,0,0,0,Cz98vlUM7PN_2023-11-23_00-13-19_UTC.mp4,honest,video
364,28,0,50,50,C-n6rWzyQzZ_2024-08-13_20-37-36_UTC.mp4,honest,video
225,0,0,0,0,C9umSZnOhje_2024-07-22_14-20-39_UTC.mp4,honest,video
314,15,0,18,5,C2--VsQgp6-_2024-02-05_23-18-51_UTC_1.mp4,honest,video
87,0,0,0,0,C2Ir_P-OOYf_2024-01-15_21-19-15_UTC_1.mp4,honest,video
453,0,0,0,0,C3NftnLA4dS_2024-02-11_14-41-07_UTC.mp4,honest,video
272,0,0,4,17,C_DyMjbP7zA_2024-08-24_16-20-46_UTC_1.mp4,honest,video
313,25,0,32,0,C-WAF86ygZF_2024-08-06_21-38-49_UTC.mp4,honest,video
298,48,0,16,50,C3Qqr9OSbLJ_2024-02-12_20-19-14_UTC_1.mp4,honest,video
300,15,0,19,5,DBOy2gXPWhk_2024-10-17_16-03-04_UTC_1.mp4,honest,video
304,27,0,26,17,C-VIgozxD5N_2024-08-06_13-34-28_UTC.mp4,honest,video
528,0,0,0,20,C_Om9hkOLKq_2024-08-28_21-14-30_UTC.mp4,honest,video
419,0,0,0,0,C7g5McJg9zf_2024-05-28_13-34-39_UTC.mp4,honest,video
464,13,0,10,35,C7O3lAuuKU6_2024-05-21_13-34-33_UTC_1.mp4,honest,video
303,58,0,78,2,C9LoDHQPWt__2024-07-09_00-26-28_UTC_1.mp4,honest,video
363,3,0,0,17,C9LqP_Qs-Wn_2024-07-09_00-41-45_UTC.mp4,honest,video
743,28,0,24,43,C5V5rSFL72n_2024-04-04_14-05-01_UTC_1.mp4,honest,video
449,0,0,0,0,C-9IvCONxeT_2024-08-22_02-29-02_UTC_1.mp4,honest,video
291,11,0,71,0,C-vV1mnP6f6_2024-08-16_17-48-10_UTC_1.mp4,honest,video
435,0,0,0,0,C-3imc3JxGA_2024-08-19_22-13-07_UTC.mp4,honest,video
