number_of_frames,is_blinking,is_right,is_left,is_center,file_name,brand_name,media_type
871,139,0,262,86,C5g-9THrKnN_2024-04-08_21-21-28_UTC.mp4,pampersus,video
739,4,0,4,0,C6zAvZngvwg_2024-05-10_17-55-30_UTC.mp4,pampersus,video
1088,61,0,220,0,C8w-HlTJSYx_2024-06-28_15-59-14_UTC_1.mp4,pampersus,video
781,83,0,54,30,C7E44h-OtbZ_2024-05-17_16-33-27_UTC.mp4,pampersus,video
1349,1,0,9,110,C3bBGTAuHCN_2024-02-16_20-44-28_UTC_1.mp4,pampersus,video
1001,27,0,49,3,C8vXV0dPIKf_2024-06-28_00-58-52_UTC_1.mp4,pampersus,video
1237,174,0,291,184,C7pIiNyuBoE_2024-05-31_18-21-50_UTC_1.mp4,pampersus,video
978,127,0,220,143,C761XVSu5iS_2024-06-07_15-21-28_UTC.mp4,pampersus,video
1038,43,0,62,33,C8njDanOaAF_2024-06-25_00-07-21_UTC.mp4,pampersus,video
1733,102,2,130,119,C6aAfTrRNNy_2024-05-01_00-53-07_UTC_1.mp4,pampersus,video
1545,206,0,217,109,C6jklsmvMB4_2024-05-04_18-11-06_UTC_1.mp4,pampersus,video
1269,114,0,115,2,C7j23xUR-1B_2024-05-29_17-13-11_UTC.mp4,pampersus,video
835,32,0,248,65,C8up0J_pIMt_2024-06-27_18-20-07_UTC_1.mp4,pampersus,video
831,6,0,116,6,C7LNJ7-rvmr_2024-05-20_03-28-04_UTC_1.mp4,pampersus,video
1794,103,0,428,66,C_1ZZFdS2BR_2024-09-12_22-45-54_UTC.mp4,pampersus,video
857,13,0,22,2,C7M7LjauTyq_2024-05-20_19-26-43_UTC.mp4,pampersus,video
1407,11,0,127,1,C_1d7I7ubKP_2024-09-12_23-25-25_UTC_1.mp4,pampersus,video
1133,78,0,133,304,C8U1yPWv21j_2024-06-17_17-45-45_UTC_1.mp4,pampersus,video
1295,474,6,257,241,C7kbcy-smRp_2024-05-29_22-31-05_UTC_1.mp4,pampersus,video
1351,356,0,461,24,C8udESnRVSU_2024-06-27_16-30-03_UTC_1.mp4,pampersus,video
1209,251,0,349,112,C-X4rNDMWji_2024-08-07_15-10-06_UTC_1.mp4,pampersus,video
1435,139,23,309,518,C5yvfemPpXU_2024-04-15_18-56-30_UTC.mp4,pampersus,video
679,36,0,67,31,C8rgy4rgyly_2024-06-26_13-04-39_UTC.mp4,pampersus,video
982,23,0,159,2,DAlxuF7P_WK_2024-10-01_17-42-51_UTC_1.mp4,pampersus,video
789,106,0,112,1,C7xKWw6S4v1_2024-06-03_21-13-06_UTC.mp4,pampersus,video
836,137,0,176,86,C_0awDqOUy0_2024-09-12_13-39-15_UTC.mp4,pampersus,video
1459,131,0,283,17,C717jWBRj4Z_2024-06-05_17-41-59_UTC.mp4,pampersus,video
1097,55,0,65,26,C6w4BnRx79C_2024-05-09_22-00-39_UTC.mp4,pampersus,video
1192,493,0,631,32,C8w4lHKAYxC_2024-06-28_15-12-12_UTC.mp4,pampersus,video
1045,8,0,16,0,C6y2BoCL_F-_2024-05-10_16-20-50_UTC.mp4,pampersus,video
1046,169,1,59,730,C8xbXsPhjyU_2024-06-28_20-12-26_UTC_1.mp4,pampersus,video
785,260,0,155,199,C6yz7AzLf6Q_2024-05-10_16-04-02_UTC_1.mp4,pampersus,video
1172,201,0,258,156,C-nw4gyyYc__2024-08-13_19-12-00_UTC_1.mp4,pampersus,video
1062,79,0,160,127,C8X_E4dp9G4_2024-06-18_23-04-55_UTC_1.mp4,pampersus,video
341,24,0,39,2,C_GafXNJb-a_2024-08-25_16-51-20_UTC.mp4,pampersus,video
1391,193,0,428,105,DBR1DZivO14_2024-10-18_20-20-25_UTC_1.mp4,pampersus,video
813,121,0,270,13,C7olDiDOpXR_2024-05-31_13-11-51_UTC.mp4,pampersus,video
1198,0,0,0,0,C5G83r-uEyy_2024-03-29_18-42-54_UTC.mp4,pampersus,video
938,48,0,77,11,C-qWekER-UE_2024-08-14_19-18-29_UTC_1.mp4,pampersus,video
1008,240,0,468,5,C75M0emPXtA_2024-06-07_00-06-47_UTC_1.mp4,pampersus,video
1559,332,0,573,215,C7wpAg-OpIc_2024-06-03_16-24-28_UTC.mp4,pampersus,video
1764,452,0,804,7,C8dLDlUtkzp_2024-06-20_23-25-11_UTC.mp4,pampersus,video
1465,95,0,310,232,C8247EBuf3Q_2024-06-30_23-09-02_UTC.mp4,pampersus,video
1194,228,0,251,609,C9U9cauO3R8_2024-07-12_15-25-34_UTC.mp4,pampersus,video
1101,381,0,430,142,C8zQX9Suaub_2024-06-29_13-14-57_UTC.mp4,pampersus,video
2973,365,0,407,111,Cz8bipmghft_2023-11-22_10-09-29_UTC.mp4,pampersus,video
1029,3,0,0,3,C_txe9fshvU_2024-09-09_23-43-17_UTC_1.mp4,pampersus,video
1632,217,3,260,241,C7SP9VBOv1U_2024-05-22_21-06-29_UTC_1.mp4,pampersus,video
1406,14,0,66,0,C6Jg_loubJf_2024-04-24_15-08-28_UTC_1.mp4,pampersus,video
1284,98,0,267,4,C8LY5gUxIyE_2024-06-14_01-43-00_UTC.mp4,pampersus,video
832,54,1,24,110,C8fyvTYgr1L_2024-06-21_23-51-30_UTC_1.mp4,pampersus,video
475,29,0,24,31,C_qGjQyJe-o_2024-09-08_13-47-31_UTC.mp4,pampersus,video
971,50,0,60,80,C6tuT7IptOY_2024-05-08_16-39-14_UTC_1.mp4,pampersus,video
1334,452,1,389,363,C8KbMrhuTZ6_2024-06-13_16-41-17_UTC.mp4,pampersus,video
791,57,0,57,1,DCCfgDJx_Fo_2024-11-06_17-59-25_UTC_1.mp4,pampersus,video
2158,17,0,2,47,C9NpZJIS3cq_2024-07-09_19-35-24_UTC.mp4,pampersus,video
1058,182,0,454,51,DBRE-_vpwxh_2024-10-18_13-21-06_UTC_1.mp4,pampersus,video
668,187,0,83,226,DBWjNbBvoud_2024-10-20_16-17-27_UTC_1.mp4,pampersus,video
1224,160,0,193,240,C_f353aOIfz_2024-09-04_14-10-18_UTC.mp4,pampersus,video
545,0,0,0,0,C85gvKvyYuO_2024-07-01_23-39-27_UTC.mp4,pampersus,video
