brand,post_id,comments,views,likes,is_removed,unique_faces,detected_faces,is_product_in_usage,product_clearly_seen,is_a_child_or_baby_present,hashtag_ad_count,standalone_ad_count,most_common,words_count,paid_partnership,KEYWORDS_CAPTION,has_emoji,sponsor_integration_in_caption,CTA_BUY,CTA_GIFT,CTA_SIGN_UP,CTA_READ,CTA_FIND_OUT,PG_BRAND,COTERIE_BRAND,HEALTHYBABY_BRAND,HONEST_BRAND,HUGGIES_BRAND,KUDOSTOBABY_BRAND,LUVS_BRAND,MYMILLIEMOON_BRAND,FIRST_PERSON_QUESTIONS,GENERAL_AUDIENCE_QUESTIONS,NEGATIVE_HOOK,brand_counts,narrative_changes,brand_as_sponsor,num_scenes
pampersus,C77EXWQR2N-,4,0,3,False,101.0,158.0,False,True,True,1,0,hashtag_ad,119,0,True,False,0.0756302521008403,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,109.0
pampersus,C-X4rNDMWji,9,0,34,False,78.0,94.0,True,True,True,1,0,hashtag_ad,53,0,True,False,0.4716981132075472,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.0,453.0
pampersus,C6rEMyMMGhC,5,0,26,False,33.0,60.0,True,True,True,1,0,hashtag_ad,95,0,True,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,1.0,0.0,307.0
pampersus,C7pIiNyuBoE,44,0,449,False,68.0,94.0,True,True,True,1,0,hashtag_ad,90,0,False,False,0.4111111111111111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0.0,0.0,0.0,399.0
pampersus,C_1ZZFdS2BR,101,0,344,False,,,,,,1,0,hashtag_ad,42,0,False,False,0.2619047619047619,False,False,False,False,False,,,,,,,,,,,,,,,
pampersus,C8PSosPtwoY,16,0,56,False,46.0,77.0,False,True,True,1,0,hashtag_ad,63,0,False,False,0.6190476190476191,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,163.0
pampersus,C22PvAPOMiJ,10,0,104,False,64.0,204.0,False,False,True,0,0,equal,44,1,False,False,1.0227272727272727,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,0.0,1.0,0.0,329.0
pampersus,C7SaJYMvtDP,101,0,156,False,27.0,92.0,True,True,True,1,0,hashtag_ad,55,0,True,False,0.2181818181818181,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,1.0,0.0,131.0
pampersus,C7kbcy-smRp,75,0,1251,False,30.0,58.0,False,True,True,0,0,equal,133,1,False,False,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,173.0
pampersus,C6Jg_loubJf,14,0,3,False,,,,,,1,0,hashtag_ad,22,0,False,False,0.2727272727272727,False,False,False,False,False,,,,,,,,,,,,,,,
pampersus,C8qPsZfRr45,21,0,3,False,11.0,15.0,False,True,True,1,0,hashtag_ad,42,0,False,True,0.3809523809523809,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,427.0
pampersus,DA6oTXQSCRn,1,0,976,False,84.0,138.0,True,True,True,1,0,hashtag_ad,40,0,False,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,327.0
pampersus,C8uUSrWpzqv,52,0,833,False,79.0,130.0,True,True,True,1,0,hashtag_ad,61,0,True,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,273.0
pampersus,C3TTHtouoR4,0,0,74,False,19.0,37.0,False,True,True,0,0,equal,29,1,False,False,0.3103448275862069,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,267.0
pampersus,DBRE-_vpwxh,25,0,3,False,,,,,,1,0,hashtag_ad,68,0,False,True,0.2647058823529412,False,False,False,False,False,,,,,,,,,,,,,,,
pampersus,C7146vMO2XJ,11,0,86,False,34.0,52.0,False,True,True,1,0,hashtag_ad,22,0,False,False,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,199.0
pampersus,C_sZ6jMO4qj,0,0,112,False,,,,,,1,0,hashtag_ad,27,0,False,False,0.7407407407407407,False,False,False,False,False,,,,,,,,,,,,,,,
pampersus,C_yZ_AJJ8xX,11,0,56,False,,,,,,1,0,hashtag_ad,48,0,False,False,0.2083333333333333,False,False,False,False,False,,,,,,,,,,,,,,,
pampersus,C3bBGTAuHCN,1,0,71,False,30.0,66.0,False,True,True,0,0,equal,62,1,False,False,0.1774193548387097,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0.0,1.0,0.0,75.0
pampersus,C5g-9THrKnN,1,0,396,False,47.0,87.0,True,True,True,0,0,equal,17,1,False,False,0.2941176470588235,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,195.0
pampersus,DA4eyonJhiZ,3,0,133,False,27.0,72.0,True,True,True,1,0,hashtag_ad,37,0,False,True,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,543.0
pampersus,C_1d7I7ubKP,2,0,61,False,,,,,,1,0,hashtag_ad,41,0,False,False,0.6829268292682927,False,False,False,False,False,,,,,,,,,,,,,,,
pampersus,C6tuT7IptOY,30,0,142,False,90.0,155.0,False,True,True,1,0,hashtag_ad,93,0,False,True,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,135.0
pampersus,C7wtMAOMsLv,73,0,383,False,73.0,116.0,True,True,True,1,0,hashtag_ad,143,0,False,True,0.1538461538461538,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,523.0
pampersus,C8XZPJSy2pU,2,0,22,False,28.0,43.0,True,True,True,1,0,hashtag_ad,34,0,False,True,0.2647058823529412,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,377.0
pampersus,C8rgy4rgyly,3,0,44,False,12.0,15.0,True,True,True,1,0,hashtag_ad,50,0,True,False,0.06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,301.0
pampersus,C-vJ_tlOYRR,8,0,3,False,,,,,,1,0,hashtag_ad,87,0,False,True,0.2183908045977011,False,False,False,False,False,,,,,,,,,,,,,,,
pampersus,C6hDjz_g82H,0,0,34,False,,,,,,1,0,hashtag_ad,64,0,True,True,0.390625,False,False,False,False,False,,,,,,,,,,,,,,,
pampersus,C43eNA_gfMM,7,0,105,False,,,,,,1,0,hashtag_ad,26,0,False,False,0.5,False,False,False,False,False,,,,,,,,,,,,,,,
pampersus,C5lyREIApvm,5,0,47,False,39.0,56.0,True,True,True,1,0,hashtag_ad,39,0,False,True,0.6666666666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,515.0
pampersus,C2nJarErz2e,1,0,32,False,65.0,89.0,False,True,True,0,0,equal,27,1,False,True,0.2222222222222222,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,559.0
pampersus,C83MZOaxgyB,21,0,278,False,28.0,34.0,False,True,True,1,0,hashtag_ad,93,0,True,False,0.4193548387096774,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,343.0
pampersus,C8xKQVnPFrj,11,0,201,False,104.0,127.0,True,True,True,1,0,hashtag_ad,78,0,True,False,0.3974358974358974,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,861.0
pampersus,C7E44h-OtbZ,6,0,3,False,65.0,111.0,False,True,True,0,0,equal,43,1,False,False,0.3720930232558139,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,261.0
pampersus,C6yz7AzLf6Q,54,0,320,False,27.0,39.0,True,True,False,1,0,hashtag_ad,69,0,True,False,0.1014492753623188,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3.0,1.0,0.0,237.0
pampersus,C77RkcxR1HL,8,0,371,False,31.0,43.0,False,True,False,1,0,hashtag_ad,35,0,False,True,0.1142857142857142,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,407.0
pampersus,C-EIa8wS7Hm,16,0,34,False,67.0,319.0,True,True,True,1,0,hashtag_ad,57,0,False,True,0.2982456140350877,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,465.0
pampersus,C_qGjQyJe-o,5,0,342,False,,,,,,1,0,hashtag_ad,69,0,False,False,1.0144927536231885,False,False,False,False,False,,,,,,,,,,,,,,,
pampersus,C8n8dAtNFnJ,7,0,535,False,82.0,107.0,True,True,True,1,0,hashtag_ad,21,0,False,True,0.238095238095238,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,717.0
pampersus,C7kmStouRTx,72,0,107,False,94.0,195.0,True,True,True,1,0,hashtag_ad,90,0,False,False,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,177.0
pampersus,C8LY5gUxIyE,2,0,3,False,90.0,110.0,True,True,True,1,0,hashtag_ad,35,0,False,False,0.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,307.0
pampersus,C8njDanOaAF,29,0,139,False,38.0,66.0,True,True,True,1,0,hashtag_ad,23,0,True,False,0.1304347826086956,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,2.0,1.0,0.0,329.0
pampersus,C8vXV0dPIKf,13,0,40,False,25.0,36.0,True,True,True,1,0,hashtag_ad,36,0,True,False,0.3611111111111111,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.0,305.0
pampersus,C_GafXNJb-a,8,0,37,False,,,,,,0,0,equal,43,1,False,True,0.0,False,False,False,False,False,,,,,,,,,,,,,,,
pampersus,C8KaQQKP4ZX,11,0,3,False,56.0,68.0,False,True,True,1,0,hashtag_ad,43,0,False,False,0.0930232558139534,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,271.0
pampersus,C3Sw-2jO7Iy,2,0,3,False,36.0,82.0,True,True,False,0,0,equal,44,1,False,True,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,0.0,667.0
pampersus,C-Lo_7ehvvY,22,0,56,False,,,,,,0,0,equal,36,1,False,True,0.3611111111111111,False,False,False,False,False,,,,,,,,,,,,,,,
pampersus,C7Zx59BRLiM,31,0,167,False,92.0,114.0,True,True,False,1,0,hashtag_ad,25,0,False,True,0.32,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,535.0
pampersus,C507vDKLAGD,26,0,1784,False,20.0,33.0,False,True,True,0,0,equal,31,1,False,False,0.0967741935483871,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,263.0
pampersus,C8dLDlUtkzp,9,0,3,False,64.0,108.0,True,True,True,1,0,hashtag_ad,45,0,False,True,0.5333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,381.0
pampersus,C-sk0rlx3-A,15,0,57,False,59.0,80.0,True,True,True,0,0,equal,81,1,False,True,0.419753086419753,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0.0,1.0,0.0,133.0
pampersus,C8up0J_pIMt,8,0,52,False,,,,,,0,0,equal,38,1,False,True,0.4210526315789473,False,False,True,False,False,,,,,,,,,,,,,,,
pampersus,C48RMElLZ1Y,79,0,184,False,33.0,45.0,True,True,True,1,0,hashtag_ad,48,0,False,False,0.4166666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,405.0
pampersus,C8NKsmkPHkG,127,0,132,False,47.0,62.0,False,True,True,1,0,hashtag_ad,41,0,False,False,0.5609756097560976,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,335.0
pampersus,C8Fg-OnPHPJ,3,0,15,False,17.0,30.0,True,True,True,2,0,hashtag_ad,48,0,False,False,0.375,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,189.0
pampersus,C761XVSu5iS,10,0,26,False,60.0,96.0,True,True,True,1,0,hashtag_ad,65,0,False,False,0.2461538461538461,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0.0,1.0,0.0,245.0
pampersus,C7me4dkO__7,1,0,3,False,,,,,,0,0,equal,18,1,False,True,1.0555555555555556,False,False,False,False,False,,,,,,,,,,,,,,,
pampersus,C4O44bsPYy3,5,0,17,False,,,,,,0,1,standalone_ad,22,0,False,False,0.0909090909090909,False,False,False,False,False,,,,,,,,,,,,,,,
pampersus,C7mMR5AOzuy,1,0,27,False,27.0,42.0,False,True,True,0,0,equal,86,1,False,False,0.0697674418604651,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,0.0,195.0
pampersus,C_tKTotSQhM,2,0,33,False,,,,,,0,0,equal,86,1,False,True,0.0,False,False,False,False,False,,,,,,,,,,,,,,,
pampersus,C-8jjrLSwpH,5,0,3,False,4.0,5.0,False,False,False,0,0,equal,29,1,False,True,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,30.0
